id,weight_class,B_avg_TOTAL_STR_landed,B_avg_CLINCH_att,B_avg_opp_CLINCH_att,B_win_by_Decision_Majority,B_Height_cms,B_Weight_lbs,R_avg_KD,R_avg_opp_SUB_ATT,R_avg_opp_LEG_landed,R_avg_opp_DISTANCE_landed,R_win_by_KO/TKO,R_Reach_cms,B_age,R_age,B_Reach_cms
196.0,5,4.505349850705881,1.5040773967762742,1.252762968495368,0.0,5.795023781753144,5.564520407322694,0.0,0.6931471805599453,0.4903039880451938,2.7568403652716422,0.0,5.8027224225111045,3.8918202981106265,3.8501476017100584,0
197.0,4,5.179873177815618,2.5953202951044236,1.7386999503699276,0.0,5.810362246718757,5.564520407322694,0.22314355131420976,0.0,0.965080896043587,1.8325814637483102,0.6931471805599453,5.8027224225111045,3.9889840465642745,3.828641396489095,0
198.0,7,3.5595245956158847,1.8729752416689227,1.816624751788158,0.0,5.825468992912801,5.707110264748875,0.0,0.030771658666753687,2.932859031735481,2.4926887902300554,1.0986122886681098,5.84035091743822,4.07753744390572,3.828641396489095,0
199.0,5,4.46949363701718,1.0340737675305385,1.0560526742493137,0.0,5.847709643462844,5.602118820879701,0.007782140442054949,0.8682815126877944,1.5161569224308753,3.356189119577217,0.0,5.817944146267096,3.9318256327243257,3.8501476017100584,0
200.0,8,4.119037174812473,2.5649493574615367,1.5040773967762742,0.0,5.847709643462844,5.771441123130016,0.45127464413945856,0.2837681731306446,0.9710156315634016,2.715832341544265,1.3862943611198906,5.855014613970084,3.9318256327243257,3.784189633918261,0
201.0,4,4.330733340286331,2.6741486494265287,2.4849066497880004,0.0,5.817944146267096,5.564520407322694,0.4054651081081644,0.0,2.833213344056216,4.219507705176107,0.0,5.8027224225111045,3.828641396489095,3.912023005428146,0
202.0,5,3.8501476017100584,1.8718021769015913,1.7707060600302227,0.0,5.817944146267096,5.602118820879701,0.0,0.6931471805599453,0.9162907318741551,2.1400661634962708,0.0,5.810362246718757,4.007333185232471,3.8501476017100584,0
203.0,8,3.827536846480879,2.744362040144579,2.013339298566082,0.0,5.84035091743822,5.707110264748875,0.6931471805599453,0.7537718023763802,2.630088659632498,2.9988524008902346,1.3862943611198906,5.825468992912801,4.007333185232471,3.912023005428146,0
204.0,7,3.3141860046725258,2.740840023925201,2.6933594856922065,0.0,5.825468992912801,5.655991810819852,0.0,1.791759469228055,2.5561187420929437,3.380143972464323,0.0,5.8622666086363004,3.9318256327243257,3.8501476017100584,0
205.0,0,2.1972245773362196,1.3862943611198906,0.6931471805599453,0.0,5.8027224225111045,5.564520407322694,3.80999274190591e-06,0.002457457975157618,1.270878461896609,3.1530971144270263,0.6931471805599453,5.8027224225111045,3.9889840465642745,4.060443010546419,0
206.0,4,2.6390573296152584,1.9459101490553132,1.791759469228055,0.0,5.8027224225111045,5.564520407322694,0.11778303565638346,0.8383291904044432,1.2813677790770313,2.3018035376592256,0.6931471805599453,5.8027224225111045,3.9512437185814275,3.8501476017100584,0
207.0,8,2.986313051637499,1.8425317946014783,1.3217558399823195,0.0,5.847709643462844,5.771441123130016,0.5824249588335848,0.06933969453688382,1.4388260928397594,3.546800500377415,2.0794415416798357,5.847709643462844,3.8918202981106265,4.04305126783455,0
208.0,8,2.772588722239781,0.0,0.0,0.0,5.84035091743822,5.771441123130016,0.11778303565638346,0.0,2.1400661634962708,2.5552874465497997,0.6931471805599453,5.8694663902971325,3.9889840465642745,4.007333185232471,0
209.0,6,3.827536846480879,2.1020213146493893,2.6026896854443837,0.0,5.8027224225111045,5.655991810819852,0.0,0.15860503017663857,1.9486964423039965,2.8563804033377505,0.6931471805599453,5.817944146267096,3.970291913552122,3.8066624897703196,0
210.0,4,4.477336814478207,0.0,1.7047480922384253,0.0,5.78726541179471,5.564520407322694,0.003898640415657323,0.4256458423442774,1.793081023923171,3.0787434524923203,0.6931471805599453,5.8027224225111045,4.007333185232471,3.8918202981106265,0
211.0,5,2.8903717578961645,1.0986122886681098,1.791759469228055,0.0,5.810362246718757,5.602118820879701,0.4054651081081644,1.1394342831883648,0.8383291904044432,2.0149030205422647,0.6931471805599453,5.810362246718757,3.9889840465642745,3.713572066704308,0
212.0,5,4.4717280750921224,1.6326049717156348,2.464517913263359,0.0,5.795023781753144,5.564520407322694,0.030771658666753687,0.1451820098444979,2.096866958393695,3.259297739367116,0.6931471805599453,5.8027224225111045,3.8918202981106265,3.912023005428146,0
213.0,9,4.063670555037286,0.2355660713127669,0.08961215868968714,0.0,5.8622666086363004,5.942799375126701,0.0004881618296233412,0.0009760864725676952,2.0188665096650564,3.8764160671656693,1.0986122886681098,5.8622666086363004,3.9889840465642745,4.007333185232471,0
214.0,6,3.11905548958599,0.7537718023763802,0.6286086594223741,0.0,5.8027224225111045,5.655991810819852,0.5596157879354227,1.2921553702060287,0.5685047353526688,2.315007612992603,1.3862943611198906,5.84035091743822,3.871201010907891,3.8918202981106265,0
215.0,2,2.4849066497880004,1.6094379124341003,0.0,0.0,5.779446378577191,5.484796933490655,0.6931471805599453,0.9162907318741551,1.3862943611198906,2.6741486494265287,0.6931471805599453,5.771565725958661,3.8918202981106265,3.7612001156935624,0
216.0,5,4.3975308212098465,1.4469189829363254,1.7272209480904839,0.0,5.78726541179471,5.602118820879701,0.0,1.0775588794702773,1.2878542883066382,2.1832383353614797,1.3862943611198906,5.8027224225111045,3.8501476017100584,3.784189633918261,0
217.0,7,3.78241248754686,2.078464502032009,1.7090004019769556,0.0,5.825468992912801,5.707110264748875,0.0,0.4054651081081644,1.864564509601361,2.780370862681836,1.0986122886681098,5.84035091743822,4.127134385045092,3.8918202981106265,0
218.0,7,4.391636077480826,2.833040994499002,3.323693224225066,0.0,5.847709643462844,5.707110264748875,0.0,0.0,1.791759469228055,3.4339872044851463,0.0,5.84035091743822,4.0943445622221,3.8918202981106265,0
219.0,6,2.6026896854443837,1.7047480922384253,1.252762968495368,0.0,5.817944146267096,5.655991810819852,0.0,0.0,0.9162907318741551,2.505525936990736,0.0,5.84035091743822,3.9318256327243257,3.784189633918261,0
220.0,6,3.840795496139778,1.7812881693607596,1.2878542883066382,0.0,5.84035091743822,5.655991810819852,0.039258273024823605,0.24171993688714516,0.564070138284803,3.6899043195099392,1.6094379124341003,5.847709643462844,3.8918202981106265,3.871201010907891,0
221.0,5,4.219507705176107,2.4849066497880004,2.5649493574615367,0.0,5.795023781753144,5.602118820879701,0.0,0.0,2.1972245773362196,3.367295829986474,0.0,5.84035091743822,3.9512437185814275,3.871201010907891,0
222.0,6,4.569836044887404,2.385825853410409,2.398206642499612,0.0,5.8027224225111045,5.655991810819852,0.5596157879354227,0.4054651081081644,1.2878542883066382,2.3513752571634776,1.0986122886681098,5.825468992912801,3.970291913552122,3.8066624897703196,0
223.0,7,3.193558016883911,0.8109302162163288,2.0149030205422647,0.0,5.84035091743822,5.707110264748875,0.0,0.0,2.9575110607337933,4.448516375942715,0.0,5.84035091743822,3.912023005428146,3.784189633918261,0
224.0,8,4.0292503311508066,1.6280142980070358,1.1882244473577968,0.0,5.825468992912801,5.771441123130016,0.06062462181643484,0.0,1.3217558399823195,1.7600107709134747,0.6931471805599453,5.9047076831817,4.110873864173311,3.7612001156935624,0
225.0,7,4.791649752930709,3.367295829986474,3.349904087274605,0.0,5.779446378577191,5.707110264748875,0.015504186535965254,0.329753286372468,2.4161927572399486,3.5327737394508745,0.6931471805599453,5.855014613970084,3.9512437185814275,3.9512437185814275,0
226.0,9,2.285066506932636,0.6833874903436961,0.9760130625130139,0.0,5.84035091743822,5.8805329864007,0.06062462181643484,0.0,1.8813716279177422,3.488902962081261,1.0986122886681098,5.8766147054290405,4.02535169073515,3.9318256327243257,0
227.0,7,3.840333980369166,0.3423145122454413,1.2867761210862927,0.0,5.832937638879745,5.707110264748875,0.0,0.0,2.176171168138387,2.803360380906535,1.0986122886681098,5.84035091743822,3.9889840465642745,3.871201010907891,0
228.0,2,4.259152536523347,1.490091154801534,1.9324267987180264,0.0,5.779446378577191,5.484796933490655,0.4054651081081644,0.0,0.6931471805599453,3.068052935133617,0.0,5.755615623296219,3.9512437185814275,3.871201010907891,0
229.0,4,3.7436043538031827,1.3862943611198906,2.327277705584417,0.0,5.78726541179471,5.564520407322694,0.0,0.0,2.1972245773362196,3.871201010907891,0.0,5.8027224225111045,3.871201010907891,3.970291913552122,0
230.0,5,4.151039905898646,0.0,2.772588722239781,0.0,5.810362246718757,5.602118820879701,0.0,0.7105725972738044,0.6970458209756026,0.9915141531117426,0.0,5.810362246718757,3.871201010907891,3.9512437185814275,0
231.0,5,3.8815637979434374,1.6582280766035324,2.3749057545736716,0.0,5.84035091743822,5.602118820879701,0.08961215868968714,0.22314355131420976,1.640209571100854,2.265985940545716,0.6931471805599453,5.832937638879745,3.8501476017100584,4.007333185232471,0
232.0,9,4.553876891600541,0.0,0.0,0.0,5.84035091743822,5.916202062607435,0.4054651081081644,0.0,2.0149030205422647,2.9444389791664403,0.0,5.883712284613752,3.912023005428146,3.8918202981106265,0
233.0,5,4.093823593207973,1.827568921924766,2.1510351948668447,0.0,5.8027224225111045,5.602118820879701,0.4260843953109001,0.11778303565638346,2.010727649131784,3.4294405939755506,1.0986122886681098,5.825468992912801,3.8918202981106265,3.828641396489095,0
234.0,2,4.574710978503383,0.6931471805599453,1.6094379124341003,0.0,5.78726541179471,5.484796933490655,0.0,1.791759469228055,1.4321038971511848,2.3978952727983707,0.0,5.78726541179471,3.9318256327243257,3.912023005428146,0
235.0,7,2.917770732084279,1.8718021769015913,1.6094379124341003,0.0,5.84035091743822,5.707110264748875,0.31846482851150376,0.42616411131716825,3.1305074373743413,4.123838969348253,1.0986122886681098,5.832937638879745,3.7612001156935624,3.9318256327243257,0
236.0,5,3.091042453358316,0.6931471805599453,1.0986122886681098,0.0,5.825468992912801,5.602118820879701,0.324119468654212,0.7086513670959106,1.3998736192462715,2.6255739792779718,1.0986122886681098,5.810362246718757,3.9889840465642745,3.912023005428146,0
237.0,7,3.490333236460961,1.8300783335301916,1.9346866866854637,0.0,5.847709643462844,5.707110264748875,0.0,1.2347444629926896,0.903711949667295,1.479471585974074,1.0986122886681098,5.8766147054290405,4.007333185232471,3.970291913552122,0
238.0,7,4.02535169073515,3.457892725338701,2.803360380906535,0.0,5.832937638879745,5.707110264748875,0.0,1.1543228956821154,1.5614286932477397,2.5219715954305433,0.0,5.817944146267096,3.970291913552122,3.9512437185814275,0
239.0,7,3.433144170199322,1.6280142980070358,1.55814461804655,0.0,5.847709643462844,5.707110264748875,0.0,0.0,2.0794415416798357,3.5115454388310208,0.0,5.84035091743822,3.8501476017100584,3.8918202981106265,0
240.0,2,3.9107722235264935,2.1510351948668447,2.6933594856922065,0.0,5.795023781753144,5.484796933490655,0.0,0.22314355131420976,1.6817585740137264,3.9866665484239117,0.0,5.755615623296219,3.8501476017100584,3.9318256327243257,0
241.0,6,3.7376696182833684,2.5257286443082556,2.6210388241125804,0.0,5.817944146267096,5.655991810819852,0.0,0.0,0.0,0.0,0.0,5.847709643462844,3.784189633918261,3.6888794541139363,0
242.0,3,3.9889840465642745,2.6390573296152584,2.995732273553991,0.0,5.795023781753144,5.5254529391317835,1.0986122886681098,0.0,2.1972245773362196,3.7612001156935624,0.6931471805599453,5.763622475012218,4.02535169073515,3.784189633918261,0
243.0,1,4.4105229795035,2.941144083269588,2.7842393394597567,0.0,5.771565725958661,5.442417710521793,0.06062462181643484,0.0,1.5841201044498106,3.5152698379220033,0.0,5.722931293494962,4.04305126783455,3.8501476017100584,0
244.0,9,4.2327468850812195,2.3661465744837904,2.469158292819861,0.6931471805599453,5.832937638879745,5.771441123130016,0.0,0.11778303565638346,0.9162907318741551,1.0986122886681098,1.6094379124341003,5.89075984298635,4.110873864173311,3.8066624897703196,0
245.0,2,4.747103681876758,3.258096538021482,2.5257286443082556,0.0,5.763622475012218,5.5254529391317835,0.4054651081081644,0.030771658666753687,1.8669828904656425,2.5957210161282904,0.0,5.779446378577191,3.912023005428146,3.912023005428146,0
246.0,3,3.8394523125933104,1.7047480922384253,1.9459101490553132,0.0,5.78726541179471,5.5254529391317835,0.5596157879354227,0.4054651081081644,1.5040773967762742,3.2676659890376327,0.6931471805599453,5.78726541179471,3.912023005428146,3.9889840465642745,0
247.0,8,4.182050142641207,1.0986122886681098,1.7047480922384253,0.0,5.825468992912801,5.771441123130016,0.0,0.0,0.0,0.8109302162163288,0.0,5.8027224225111045,3.828641396489095,3.9512437185814275,0
248.0,5,3.757514188677515,2.176171168138387,2.68273239311792,0.0,5.8027224225111045,5.602118820879701,0.4054651081081644,0.06062462181643484,1.490091154801534,2.970414465569701,0.6931471805599453,5.817944146267096,3.9512437185814275,3.784189633918261,0
249.0,5,3.3886185994552953,0.6931471805599453,0.6931471805599453,0.0,5.810362246718757,5.602118820879701,0.24783616390458127,0.6931471805599453,2.539384970755741,3.428934136633755,0.0,5.8027224225111045,3.871201010907891,3.8918202981106265,0
250.0,5,2.8622008809294686,1.428599630164394,1.2367311247817647,0.0,5.795023781753144,5.602118820879701,0.11778303565638346,0.0,2.630088659632498,3.899444223221286,0.6931471805599453,5.8027224225111045,3.9512437185814275,3.9318256327243257,0
251.0,3,4.143134726391533,2.2512917986064953,1.3862943611198906,0.0,5.795023781753144,5.564520407322694,0.0,0.6931471805599453,0.6931471805599453,2.740840023925201,0.0,5.779446378577191,3.912023005428146,3.9318256327243257,0
252.0,2,4.237835954588691,2.1026086009613705,1.366569855772112,0.0,5.763622475012218,5.5254529391317835,0.06257584165415225,0.223595109346534,1.6721943365796916,2.4841879565899028,1.0986122886681098,5.771565725958661,3.970291913552122,3.9318256327243257,0
253.0,7,4.151039905898646,1.3862943611198906,2.8781445313266043,0.0,5.825468992912801,5.655991810819852,0.5232481437645479,0.6931471805599453,1.409461420401425,2.2039429523181817,0.0,5.832937638879745,3.8918202981106265,3.828641396489095,0
254.0,7,4.61015772749913,2.5649493574615367,2.70805020110221,0.0,5.832937638879745,5.707110264748875,0.4054651081081644,0.11778303565638346,1.8718021769015913,2.924504764265623,0.6931471805599453,5.847709643462844,3.9318256327243257,3.871201010907891,0
255.0,6,3.94521597278391,2.1400661634962708,1.3705460041517514,0.0,5.817944146267096,5.655991810819852,0.002194855541362746,0.09794785535036023,2.154905536296168,3.4243704048139465,0.6931471805599453,5.817944146267096,3.9318256327243257,4.02535169073515,0
256.0,6,3.462801915364939,2.5294716305870897,2.8903717578961645,0.0,5.810362246718757,5.655991810819852,0.5232481437645479,0.7827593392496325,2.07159836421881,3.081049507960797,1.3862943611198906,5.810362246718757,3.912023005428146,3.8918202981106265,0
257.0,5,4.120853676981104,2.277517654280139,2.4508451310079193,0.0,5.817944146267096,5.602118820879701,0.24811599362664116,0.004203531768140643,1.9236239605525483,3.6113721708047133,2.0794415416798357,5.84035091743822,4.04305126783455,3.970291913552122,0
258.0,3,4.338413476342109,2.1937463129598944,1.5040773967762742,0.0,5.779446378577191,5.5254529391317835,0.0,0.723918839226699,0.965080896043587,2.3807028722579977,1.0986122886681098,5.78726541179471,4.143134726391533,4.02535169073515,0
259.0,5,4.276666119016055,2.315007612992603,3.0325462466767075,0.0,5.825468992912801,5.602118820879701,0.0,0.4054651081081644,0.6931471805599453,3.5263605246161616,0.0,5.810362246718757,3.8501476017100584,3.871201010907891,0
260.0,3,4.546945026907112,2.1446512242569216,1.9890508817945272,0.0,5.78726541179471,5.5254529391317835,0.0,0.0,2.302585092994046,3.7256934272366524,0.0,5.78726541179471,3.9512437185814275,3.8918202981106265,0
261.0,5,3.58784982439395,1.9641578215370294,2.8781445313266043,0.0,5.795023781753144,5.602118820879701,0.6931471805599453,0.6931471805599453,2.39825032339681,2.265985940545716,0.0,5.817944146267096,3.871201010907891,3.912023005428146,0
262.0,1,4.4105229795035,2.941144083269588,2.7842393394597567,0.0,5.771565725958661,5.442417710521793,0.06062462181643484,0.0,1.5841201044498106,3.5152698379220033,0.0,5.722931293494962,4.04305126783455,3.8501476017100584,0
263.0,6,3.5336865647082343,2.5257286443082556,1.4759065198095778,0.0,5.817944146267096,5.655991810819852,0.22470483188116225,0.09938567096936413,2.718992716804883,3.4012624838762937,1.0986122886681098,5.817944146267096,3.912023005428146,3.9318256327243257,0
264.0,4,4.330733340286331,2.6741486494265287,2.4849066497880004,0.0,5.817944146267096,5.564520407322694,0.4054651081081644,0.0,2.833213344056216,4.219507705176107,0.0,5.8027224225111045,3.828641396489095,3.912023005428146,0
265.0,3,4.454347296253507,0.6931471805599453,1.9459101490553132,0.0,5.78726541179471,5.5254529391317835,0.0,0.0,2.4286669314651244,3.3758795736778655,0.0,5.755615623296219,3.8918202981106265,3.7612001156935624,0
266.0,7,4.770684624465665,2.2611118447874707,1.9459101490553132,0.0,5.847709643462844,5.655991810819852,0.0,0.0,2.0476928433652555,4.0615200165740575,0.0,5.832937638879745,3.912023005428146,3.7376696182833684,0
267.0,7,4.182050142641207,3.068052935133617,2.2512917986064953,0.0,5.832937638879745,5.707110264748875,0.06915371161815073,0.22354325142347736,2.013388966006604,2.757462633210085,1.9459101490553132,5.832937638879745,3.9512437185814275,4.07753744390572,0
268.0,7,2.917770732084279,1.8718021769015913,1.6094379124341003,0.0,5.84035091743822,5.707110264748875,0.31846482851150376,0.42616411131716825,3.1305074373743413,4.123838969348253,1.0986122886681098,5.832937638879745,3.7612001156935624,3.9318256327243257,0
269.0,5,3.58784982439395,1.9641578215370294,2.8781445313266043,0.0,5.795023781753144,5.602118820879701,0.6931471805599453,0.6931471805599453,2.39825032339681,2.265985940545716,0.0,5.817944146267096,3.871201010907891,3.912023005428146,0
270.0,3,4.09798376561464,2.056224890104171,2.0857691364108963,0.0,5.795023781753144,5.5254529391317835,0.0,0.6286086594223741,1.3545456628053103,2.0149030205422647,0.0,5.78726541179471,3.8501476017100584,4.060443010546419,0
271.0,6,4.584967478670572,2.1972245773362196,1.791759469228055,0.0,5.817944146267096,5.655991810819852,0.5596157879354227,0.11778303565638346,0.7086513670959106,2.8763855159214247,0.6931471805599453,5.847709643462844,3.9318256327243257,3.912023005428146,0
272.0,8,3.5040547671018634,2.3749057545736716,2.05572501506252,0.0,5.832937638879745,5.771441123130016,0.4054651081081644,0.0,0.4054651081081644,1.0986122886681098,0.6931471805599453,5.817944146267096,3.9889840465642745,3.9889840465642745,0
273.0,5,3.8594130551558488,2.158281603387612,2.324224268097527,0.0,5.8027224225111045,5.602118820879701,0.22314355131420976,0.22314355131420976,0.6931471805599453,1.6582280766035324,1.0986122886681098,5.810362246718757,3.9512437185814275,3.912023005428146,0
274.0,9,4.228656899829694,2.6741486494265287,2.6210388241125804,0.0,5.847709643462844,5.942799375126701,0.07522342123758753,0.6931471805599453,0.5773153650348236,2.145565719062309,1.0986122886681098,5.832937638879745,3.9889840465642745,3.9889840465642745,0
275.0,0,2.1972245773362196,1.3862943611198906,0.6931471805599453,0.0,5.8027224225111045,5.564520407322694,3.80999274190591e-06,0.002457457975157618,1.270878461896609,3.1530971144270263,0.6931471805599453,5.8027224225111045,3.9889840465642745,4.060443010546419,0
276.0,5,4.543294782270004,1.7047480922384253,1.7047480922384253,0.0,5.795023781753144,5.602118820879701,0.4054651081081644,0.661398482245365,0.3629054936893685,2.883403088580071,0.6931471805599453,5.8027224225111045,3.912023005428146,3.828641396489095,0
277.0,7,3.305053521109253,1.7047480922384253,1.55814461804655,0.0,5.825468992912801,5.707110264748875,0.0,0.0,2.772588722239781,3.1354942159291497,0.0,5.832937638879745,3.912023005428146,3.828641396489095,0
278.0,7,3.2818506240295893,3.5611348570725725,3.784189633918261,0.0,5.832937638879745,5.771441123130016,0.0,1.791759469228055,1.8325814637483102,4.07753744390572,0.0,5.8694663902971325,3.8501476017100584,3.7612001156935624,0
279.0,5,4.0943445622221,2.6026896854443837,1.7047480922384253,0.0,5.78726541179471,5.602118820879701,0.06062462181643484,0.06062462181643484,2.6323383793665136,3.9446111950212974,0.6931471805599453,5.78726541179471,3.871201010907891,3.871201010907891,0
280.0,6,3.9249083812553787,2.8183982582710754,2.772588722239781,0.0,5.825468992912801,5.655991810819852,0.3184537311185346,0.27193371548364176,1.6462518855568167,3.634291263829533,0.6931471805599453,5.817944146267096,3.784189633918261,3.8918202981106265,0
281.0,7,4.125015600230806,2.245428115294242,2.009787419069899,0.0,5.84035091743822,5.707110264748875,0.09011426438495086,0.0003661439611181626,2.908926175674981,4.17596823858271,1.0986122886681098,5.8622666086363004,3.9318256327243257,3.9889840465642745,0
282.0,9,3.838443739638426,1.4413890149268644,0.6694306539426292,0.0,5.832937638879745,5.910796644040527,0.031023165460510694,7.819694253931181e-05,2.843045420975322,3.601668860645658,1.791759469228055,5.9047076831817,4.007333185232471,3.9318256327243257,0
283.0,5,3.4647588631519,1.0340737675305385,1.2964380319980295,0.0,5.817944146267096,5.602118820879701,0.2837681731306446,0.5045560107523953,2.3871847098601884,3.7443437253710616,0.6931471805599453,5.795023781753144,3.9512437185814275,4.007333185232471,0
284.0,7,3.711640896854126,2.127115011149193,1.8669828904656425,0.0,5.8027224225111045,5.707110264748875,0.0029425205370523363,0.40547273741239453,2.343418378906553,3.3412072167853446,1.0986122886681098,5.8622666086363004,4.127134385045092,4.04305126783455,0
285.0,4,4.356708826689592,2.4423470353692043,3.2771447329921766,0.0,5.817944146267096,5.564520407322694,0.0,0.0,1.791759469228055,3.295836866004329,0.0,5.8027224225111045,3.912023005428146,3.8501476017100584,0
286.0,3,3.509678024656225,1.6280142980070358,1.9459101490553132,0.0,5.779446378577191,5.484796933490655,0.0,1.791759469228055,1.8718021769015913,3.4243704048139465,0.0,5.771565725958661,3.9318256327243257,3.828641396489095,0
287.0,5,3.1622539232680533,1.2234243617690115,1.1990183246358488,0.0,5.810362246718757,5.602118820879701,5.219998636498232e-07,0.009055093614202233,1.2496282572751014,3.0522900917113436,1.3862943611198906,5.810362246718757,3.9318256327243257,4.007333185232471,0
288.0,7,4.232293267473079,2.6119063405493077,2.5356789751614235,0.0,5.847709643462844,5.707110264748875,0.4054651081081644,0.22314355131420976,1.5040773967762742,2.277267285009756,0.6931471805599453,5.825468992912801,4.007333185232471,3.828641396489095,0
289.0,7,3.3141860046725258,2.740840023925201,2.6933594856922065,0.0,5.825468992912801,5.655991810819852,0.0,1.791759469228055,2.5561187420929437,3.380143972464323,0.0,5.8622666086363004,3.9318256327243257,3.8501476017100584,0
290.0,7,2.847812143477369,1.749199854809259,1.252762968495368,0.0,5.84035091743822,5.707110264748875,0.047935306501760366,0.0,2.2149765029445554,3.711854164149449,1.9459101490553132,5.855014613970084,3.784189633918261,4.02535169073515,0
291.0,5,3.58351893845611,0.9162907318741551,2.4423470353692043,0.0,5.847709643462844,5.602118820879701,0.0753932433387374,0.03177730846780588,1.0875240220949387,3.014254737182367,0.6931471805599453,5.8027224225111045,3.9512437185814275,4.007333185232471,0
292.0,6,3.4850788656428575,1.6094379124341003,1.8123787564307907,0.0,5.810362246718757,5.655991810819852,0.22314355131420976,0.4855078157817008,1.2878542883066382,2.0476928433652555,0.6931471805599453,5.847709643462844,3.912023005428146,3.871201010907891,0
293.0,7,3.7655511015278886,3.076736057707078,2.917770732084279,0.0,5.825468992912801,5.707110264748875,0.4054651081081644,0.0,1.252762968495368,0.6931471805599453,1.0986122886681098,5.855014613970084,3.8066624897703196,3.828641396489095,0
294.0,8,4.790660545153786,3.5611348570725725,3.237528894813698,0.0,5.825468992912801,5.771441123130016,0.02650118978676312,0.00012206255006379379,3.09323730835542,3.77674063868563,1.791759469228055,5.847709643462844,3.9512437185814275,3.9512437185814275,0
295.0,8,1.6094379124341003,1.0986122886681098,1.3862943611198906,0.0,5.8622666086363004,5.771441123130016,0.6931471805599453,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453,5.883712284613752,3.8066624897703196,4.04305126783455,0
296.0,8,3.827536846480879,2.744362040144579,2.013339298566082,0.0,5.84035091743822,5.707110264748875,0.6931471805599453,0.7537718023763802,2.630088659632498,2.9988524008902346,1.3862943611198906,5.825468992912801,4.007333185232471,3.912023005428146,0
297.0,3,4.376653337584976,2.237004362278031,2.6950098143132744,0.0,5.78726541179471,5.5254529391317835,0.06429435070539725,0.015504186535965254,1.8627468780800365,3.3323440093733097,1.0986122886681098,5.795023781753144,3.970291913552122,4.060443010546419,0
298.0,6,4.140154098253395,2.9791899506846753,1.7047480922384253,0.0,5.810362246718757,5.655991810819852,0.02316705928153438,0.8973627219886362,1.5415604900310145,4.189654742026425,0.6931471805599453,5.832937638879745,4.007333185232471,3.912023005428146,0
299.0,7,3.1780538303479458,1.9810014688665833,2.302585092994046,0.0,5.825468992912801,5.707110264748875,0.4054651081081644,0.4054651081081644,1.0560526742493137,4.124358358025752,0.0,5.817944146267096,3.871201010907891,3.8501476017100584,0
300.0,6,4.295583278148261,2.59338729278207,2.224623551524334,0.0,5.847709643462844,5.602118820879701,0.0,0.12130330777691374,1.6557006457201826,3.807960339643147,0.6931471805599453,5.817944146267096,3.9318256327243257,4.02535169073515,0
301.0,9,2.8951347026007173,1.8008327654337297,2.0507124732389754,0.0,5.84035091743822,5.8805329864007,0.4054651081081644,0.0,0.0,1.252762968495368,1.0986122886681098,5.8766147054290405,3.9318256327243257,3.9889840465642745,0
302.0,7,3.985215379978852,1.093390344686958,2.335248899812837,0.0,5.84035091743822,5.655991810819852,0.0,1.0560526742493137,1.0116009116784799,2.1400661634962708,1.0986122886681098,5.810362246718757,3.9318256327243257,3.9512437185814275,0
303.0,4,4.645592100487007,0.7537718023763802,0.9409833444645266,0.0,5.817944146267096,5.602118820879701,0.03213200231296578,0.4261242541083643,2.7226685787278435,3.9566132816403052,1.6094379124341003,5.8027224225111045,3.9318256327243257,3.9889840465642745,0
304.0,6,3.248434627109745,1.4469189829363254,1.3862943611198906,0.0,5.810362246718757,5.655991810819852,0.0,0.0,1.5040773967762742,2.740840023925201,0.0,5.810362246718757,3.970291913552122,3.9318256327243257,0
305.0,5,4.219622588282673,1.263861861563417,2.1603102302525943,0.0,5.817944146267096,5.602118820879701,0.08782484811559138,0.07544984522493012,2.526119192834251,3.6964435475916813,1.791759469228055,5.84035091743822,3.970291913552122,3.8918202981106265,0
306.0,5,3.9889840465642745,2.9444389791664403,2.70805020110221,0.0,5.817944146267096,5.602118820879701,0.6931471805599453,0.0,1.0986122886681098,2.3978952727983707,0.6931471805599453,5.810362246718757,3.8918202981106265,3.9318256327243257,0
307.0,8,3.8066624897703196,1.3862943611198906,1.0986122886681098,0.0,5.832937638879745,5.771441123130016,0.0,0.0,0.3184537311185346,1.7160476474923585,0.0,5.84035091743822,3.912023005428146,3.912023005428146,0
308.0,4,3.843665722626192,1.3595049647264748,0.9486717064849434,0.0,5.8027224225111045,5.564520407322694,0.033608540485428384,0.0,1.8935001599676877,4.6113327986236,1.0986122886681098,5.8027224225111045,3.9889840465642745,3.9318256327243257,0
309.0,8,3.34109345759245,2.3978952727983707,1.3217558399823195,0.0,5.825468992912801,5.707110264748875,0.0,0.0,0.6931471805599453,1.6094379124341003,0.6931471805599453,5.810362246718757,3.912023005428146,3.970291913552122,0
310.0,1,4.955827057601261,4.477336814478207,3.091042453358316,0.0,5.755615623296219,5.442417710521793,0.6931471805599453,0.0,2.995732273553991,3.4965075614664802,0.0,5.722931293494962,3.9512437185814275,3.8066624897703196,0
311.0,6,2.8903717578961645,0.6931471805599453,1.8718021769015913,0.0,5.832937638879745,5.655991810819852,0.3184537311185346,0.11778303565638346,1.8523840910444898,2.6026896854443837,0.6931471805599453,5.832937638879745,3.8918202981106265,3.784189633918261,0
312.0,5,4.307437777682809,1.6094379124341003,1.9095425048844386,0.0,5.817944146267096,5.602118820879701,0.0,0.0,1.9459101490553132,2.70805020110221,0.0,5.84035091743822,3.8918202981106265,3.9889840465642745,0
