id,weight_class,B_avg_SIG_STR_att,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_TOTAL_STR_att,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_avg_HEAD_att,B_avg_opp_HEAD_att,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_DISTANCE_att,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_win_by_KO/TKO,B_Height_cms,B_Weight_lbs,R_avg_TOTAL_STR_att,R_avg_BODY_att,R_avg_opp_BODY_att,R_win_by_KO/TKO,R_Height_cms,R_Reach_cms,R_Weight_lbs,gender,B_Reach_cms
201.0,4,4.330733340286331,3.912023005428146,3.1986731175506815,4.812184355372417,4.77912349311153,4.505349850705881,4.151039905898646,3.349904087274605,2.8622008809294686,2.3513752571634776,3.7256934272366524,3.5115454388310208,2.5649493574615367,0.0,5.817944146267096,5.564520407322694,4.919980925828125,2.3513752571634776,3.2188758248682006,0.0,5.779446378577191,5.8027224225111045,5.564520407322694,1,0
202.0,5,4.675162557808126,4.498419816041211,3.4380113547848716,4.7427558489406545,4.5976419195673,3.676300671907076,4.37260741275739,4.347046915777855,2.169053700369523,1.7272209480904839,4.543294782270004,4.382026634673881,3.172831886366794,1.0986122886681098,5.817944146267096,5.602118820879701,3.8422756293027147,2.6390573296152584,1.396979261219907,0.0,5.795023781753144,5.810362246718757,5.602118820879701,1,0
203.0,8,4.600550155061764,4.288048575015899,3.5514341621682775,4.659451200192502,4.35113442430747,3.678769930902837,4.409240836725108,4.0492000881911645,2.238879558160366,2.0794415416798357,4.263119921052817,4.069760993165434,3.222307430169897,1.0986122886681098,5.84035091743822,5.707110264748875,4.445588116163626,2.07159836421881,2.315007612992603,1.3862943611198906,5.825468992912801,5.825468992912801,5.771441123130016,1,0
204.0,7,4.152023673808778,4.3122661695551585,3.678868574552732,4.248495242049359,4.624972813284271,4.069026754237811,3.624340932976365,4.174387269895637,2.0794415416798357,2.0476928433652555,2.7735648082128366,4.100704503187254,3.1354942159291497,0.0,5.825468992912801,5.655991810819852,4.992980358857535,2.1544384879985525,2.0320324881940715,0.0,5.825468992912801,5.8622666086363004,5.707110264748875,1,0
205.0,0,3.0204248861443626,2.3978952727983707,1.7047480922384253,3.068052935133617,2.5649493574615367,2.0149030205422647,2.5257286443082556,2.1972245773362196,0.6931471805599453,0.6931471805599453,2.6026896854443837,2.302585092994046,1.3862943611198906,0.6931471805599453,5.8027224225111045,5.564520407322694,4.635577509686859,2.0241779093424,2.343661327640541,0.6931471805599453,5.8027224225111045,5.8027224225111045,5.602118820879701,1,0
206.0,4,3.2386784521643803,3.2188758248682006,1.8718021769015913,3.3141860046725258,3.2188758248682006,1.8718021769015913,2.740840023925201,3.091042453358316,1.0986122886681098,0.6931471805599453,2.8622008809294686,2.9444389791664403,1.3862943611198906,0.0,5.8027224225111045,5.564520407322694,4.061385454237852,1.7202522787743906,1.5314763709643886,0.6931471805599453,5.810362246718757,5.8027224225111045,5.564520407322694,1,0
207.0,8,3.2037621870581527,3.231298344866758,2.5980493058878817,3.423855405554739,3.4831613195135858,3.011236460089956,2.68273239311792,3.0385522707369192,1.3545456628053103,1.1977031913123406,2.7957557815213154,2.7488721956224653,1.8021222562636017,0.6931471805599453,5.847709643462844,5.771441123130016,4.3343576535999695,2.145115720643563,1.4620483819704002,2.0794415416798357,5.825468992912801,5.847709643462844,5.771441123130016,1,0
208.0,8,3.1570004211501135,2.0794415416798357,1.252762968495368,3.2386784521643803,2.0794415416798357,1.252762968495368,2.8622008809294686,1.9459101490553132,0.0,0.0,2.6026896854443837,2.0794415416798357,1.0986122886681098,0.6931471805599453,5.84035091743822,5.771441123130016,3.847484484290575,1.890850371872286,1.9459101490553132,0.6931471805599453,5.825468992912801,5.8694663902971325,5.771441123130016,1,0
209.0,6,4.43970574626056,3.9889840465642745,3.3342599570105693,4.662259152972219,4.193435464866331,3.3580941412446492,4.2853092151720755,3.5906562430258595,3.044522437723423,2.805547853914703,3.7954891891721947,3.7105186292174173,2.6457314367029516,0.0,5.8027224225111045,5.655991810819852,4.969080609696537,1.7265262624078053,2.306094552630321,0.6931471805599453,5.8027224225111045,5.817944146267096,5.655991810819852,1,0
210.0,4,4.330733340286331,4.157906043711845,3.6375861597263857,4.840242308167575,5.043425116919247,4.412798293340635,3.9367156180185177,4.139780894293101,2.1972245773362196,2.2512917986064953,4.131158535344817,4.100704503187254,3.3455084758015667,0.0,5.78726541179471,5.564520407322694,3.8605189568334874,1.435915420714378,2.391851209646664,0.6931471805599453,5.779446378577191,5.8027224225111045,5.564520407322694,1,0
211.0,5,4.400603020246817,4.812184355372417,4.22683374526818,4.42484663185681,5.214935757608986,4.757891273005756,4.051784947803305,4.634728988229636,2.0794415416798357,1.791759469228055,4.350277936359301,4.204692619390966,3.332204510175204,0.0,5.810362246718757,5.602118820879701,4.110873864173311,1.6462518855568167,0.8649974374866045,0.6931471805599453,5.817944146267096,5.810362246718757,5.655991810819852,1,0
212.0,5,3.8604007095571213,4.315820056435613,3.727949915595385,4.753724880311228,4.767501597905544,4.403856923012536,3.6011575975207077,4.0260489922068174,2.6340223539435232,2.4518129613580872,3.6282914527207155,3.522215918176687,2.8267587342795366,0.0,5.795023781753144,5.564520407322694,5.394834204411254,2.3513752571634776,2.3057052203302892,0.6931471805599453,5.8027224225111045,5.8027224225111045,5.602118820879701,1,0
213.0,9,4.580813454483352,4.151777822547553,3.3559166771289988,4.678507772185027,4.152760865143307,3.3580941412446492,4.22592092001082,3.70707233057383,2.339399066116762,1.927891643552635,4.317904693421527,4.141645522840065,3.3181553889600246,1.3862943611198906,5.8622666086363004,5.942799375126701,5.296653385398966,2.7374952227609572,2.558468063022271,1.0986122886681098,5.84035091743822,5.8622666086363004,5.8998973535824915,1,0
214.0,6,3.590439381300684,2.8972922007407385,1.7047480922384253,3.8066624897703196,3.11905548958599,2.277267285009756,3.481240089335692,2.7488721956224653,0.8649974374866045,0.4855078157817008,2.9378382951350885,2.7327428136925818,1.2163953243244932,1.0986122886681098,5.8027224225111045,5.655991810819852,3.9259875457785185,2.2611118447874707,1.985302550765974,1.3862943611198906,5.817944146267096,5.84035091743822,5.655991810819852,1,0
215.0,2,3.481240089335692,2.3978952727983707,0.9162907318741551,3.597312260588446,2.3978952727983707,0.9162907318741551,3.417726683613366,2.1972245773362196,0.0,0.0,2.5257286443082556,2.3978952727983707,0.6931471805599453,0.0,5.779446378577191,5.484796933490655,4.901564199041894,2.5649493574615367,2.4423470353692043,0.6931471805599453,5.763622475012218,5.771565725958661,5.484796933490655,1,0
216.0,5,4.866572449419391,4.6993433560053415,3.6826098411003407,5.158336650243607,4.845170854368724,4.036450583803198,4.709530201312334,4.628642542173234,1.749199854809259,1.749199854809259,4.629862798578463,4.603919404086438,3.449987545831587,0.0,5.78726541179471,5.602118820879701,5.045439216290948,2.2900063107871858,1.55814461804655,1.3862943611198906,5.795023781753144,5.8027224225111045,5.602118820879701,1,0
217.0,7,4.353699495498883,4.277967355374027,3.431211177465807,4.548020963282375,4.3641927712147215,3.58351893845611,4.269150971736748,4.144869332203741,1.8149265285095895,1.6700625342505353,4.161077938526857,4.175468416015724,3.211977083177044,0.6931471805599453,5.825468992912801,5.707110264748875,4.915866634310163,3.262892710284975,2.3134632111412285,1.0986122886681098,5.825468992912801,5.84035091743822,5.707110264748875,1,0
218.0,7,4.558287381391335,4.815418449316568,4.021175151840424,4.881098886880304,4.998570620388077,4.3717567948068945,4.2670031546733425,4.504205377040141,3.018278911528526,2.740461928585198,4.140200738996544,4.535776145900919,3.5582178237797795,0.0,5.847709643462844,5.707110264748875,5.147494476813453,3.4965075614664802,1.6094379124341003,0.0,5.832937638879745,5.84035091743822,5.707110264748875,1,0
219.0,6,2.970414465569701,3.417726683613366,2.995732273553991,3.2188758248682006,4.276666119016055,3.979681653901961,2.740840023925201,3.3141860046725258,0.6931471805599453,0.6931471805599453,2.4423470353692043,2.6026896854443837,1.9459101490553132,0.0,5.817944146267096,5.655991810819852,4.259152536523347,2.224623551524334,1.7047480922384253,0.0,5.810362246718757,5.84035091743822,5.655991810819852,1,0
220.0,6,4.09016919081162,3.449987545831587,2.4203681286504293,4.436751534363128,3.6109179126442243,2.768674822918645,3.777062019994029,3.2188758248682006,1.3217558399823195,0.723918839226699,3.716616209085536,3.2386784521643803,2.006534770871748,1.3862943611198906,5.84035091743822,5.655991810819852,5.776502765830647,3.453947947047684,2.3146217360825476,1.6094379124341003,5.825468992912801,5.847709643462844,5.707110264748875,1,0
221.0,5,4.740574822994295,4.762173934797756,3.676300671907076,4.894101477840304,4.77912349311153,3.7013019741124933,4.388257184424518,4.454347296253507,3.295836866004329,2.995732273553991,4.483002552013883,4.6443908991413725,3.4011973816621555,0.0,5.795023781753144,5.602118820879701,5.231108616854587,3.58351893845611,1.9459101490553132,0.0,5.832937638879745,5.84035091743822,5.655991810819852,1,0
222.0,6,5.151807038754743,5.397572060155154,4.191955592130483,5.234762207617992,5.431497945707211,4.2806622842566435,4.796590114286236,5.222387591534161,3.2207813569881396,2.802777139945497,5.059787922091547,5.34879811896275,4.0799318859569,1.9459101490553132,5.8027224225111045,5.655991810819852,3.871201010907891,1.7047480922384253,2.224623551524334,1.0986122886681098,5.817944146267096,5.825468992912801,5.655991810819852,1,0
223.0,7,3.2771447329921766,4.452892750542514,3.844814255734696,3.713572066704308,4.910814958814044,4.5217885770490405,3.091042453358316,4.0163830207523885,3.2818506240295893,3.262892710284975,3.1135153092103742,3.8943680701894254,2.5745188084776873,0.0,5.84035091743822,5.707110264748875,4.816241156068032,3.0265039322207445,3.228826155721369,0.0,5.832937638879745,5.84035091743822,5.707110264748875,1,0
224.0,8,4.409193318371135,4.289388662590143,2.8981538983382196,4.708966979669735,4.428954947625898,3.3416464020356234,4.233200297013721,4.137414029282835,1.768042942610739,1.4651344228276666,4.231839444002617,4.237046020563526,2.6975789012349147,0.6931471805599453,5.825468992912801,5.771441123130016,4.22683374526818,1.9980959022258835,1.270462545594769,0.6931471805599453,5.847709643462844,5.9047076831817,5.771441123130016,1,0
225.0,7,5.363636832668679,5.156177599386914,4.430816798843313,5.472270673671475,5.214935757608986,4.543294782270004,5.220355825078324,5.084505142662711,2.4423470353692043,2.3978952727983707,5.181783550292085,4.9344739331306915,3.979681653901961,0.0,5.779446378577191,5.707110264748875,4.865549308287136,2.245932066130465,2.601241878618441,0.6931471805599453,5.825468992912801,5.855014613970084,5.707110264748875,1,0
226.0,9,2.795429586035276,2.570649259037693,1.8145885261514973,2.914404840849549,2.613702184670217,1.8852864808902094,2.506543087354605,2.3697042619562616,0.6896238298432048,0.6078876420230753,2.2771467724150716,2.4227091363967435,1.4079171106450477,2.0794415416798357,5.84035091743822,5.8805329864007,5.011051873981472,2.1177604059819726,2.0149030205422647,1.0986122886681098,5.847709643462844,5.8766147054290405,5.87493073085203,1,0
227.0,7,3.741846152267578,3.9474052311980365,3.0265039322207445,4.291502347543373,4.122429534249073,3.373272010442171,3.3828000165224394,3.417022029829422,2.2716425212849902,1.5289393717178,3.513874813282839,3.8367605209275992,2.818631440037318,0.0,5.832937638879745,5.707110264748875,5.08605193338101,3.817712325956905,2.5980493058878817,1.0986122886681098,5.825468992912801,5.84035091743822,5.707110264748875,1,0
228.0,2,4.645592100487007,4.741938521555555,3.64577621369643,4.853981484050879,5.161028925045802,4.493889402298389,4.554863247097244,4.533271310444228,2.474435349920705,1.791759469228055,4.522467694222849,4.599843524482366,3.392829131991639,0.0,5.779446378577191,5.484796933490655,5.0530560099802075,3.4339872044851463,2.8903717578961645,0.0,5.755615623296219,5.755615623296219,5.5254529391317835,1,0
229.0,4,4.00277736869661,3.6951100038645723,3.1675825304806504,4.382026634673881,4.6515765588022475,4.3208159036289855,3.886705197443856,3.392829131991639,2.2512917986064953,2.1972245773362196,3.7612001156935624,3.2188758248682006,2.4849066497880004,0.0,5.78726541179471,5.564520407322694,5.225746673713202,2.5649493574615367,2.4849066497880004,0.0,5.795023781753144,5.8027224225111045,5.564520407322694,1,0
230.0,5,4.151039905898646,4.429327595291846,3.3843902633457743,4.705015520957808,4.740574822994295,4.300680995219929,4.2853092151720755,4.327438444389479,1.9459101490553132,1.791759469228055,3.7612001156935624,4.279266900716113,3.1162892360931,0.0,5.810362246718757,5.602118820879701,3.696564690636152,1.3625778345025745,0.7863244054141286,0.0,5.795023781753144,5.810362246718757,5.602118820879701,1,0
231.0,5,4.343805421853684,4.359908829420263,3.7256934272366524,4.532599493153256,4.665794807804526,4.223177434065069,4.178226046202803,3.871201010907891,2.8622008809294686,2.4423470353692043,4.1666652238017265,4.034240638152395,3.091042453358316,0.0,5.84035091743822,5.602118820879701,3.449987545831587,1.890850371872286,1.9233358270167742,0.6931471805599453,5.84035091743822,5.832937638879745,5.602118820879701,1,0
232.0,9,5.0401940963378005,4.700480365792417,3.5115454388310208,5.0466457316192885,4.700480365792417,3.5115454388310208,4.483002552013883,4.430816798843313,2.833213344056216,1.9459101490553132,5.0271645960474665,4.700480365792417,3.4965075614664802,0.0,5.84035091743822,5.916202062607435,4.620058798481842,3.1570004211501135,1.9459101490553132,0.0,5.847709643462844,5.883712284613752,5.8888779583328805,1,0
233.0,5,4.627420794922911,4.446320985379279,3.5891454410727044,4.79733893300287,4.5013709508972175,3.6849655547928,4.350681080892074,4.163024884870752,2.4504661598077084,1.8813716279177422,4.318737332936743,4.340146137428895,3.3624348968395683,0.6931471805599453,5.8027224225111045,5.602118820879701,4.936831762775207,3.107245696196779,2.217843864538955,1.0986122886681098,5.8027224225111045,5.825468992912801,5.602118820879701,1,0
234.0,2,4.483002552013883,4.709530201312334,4.212127597878484,5.2652775124698366,4.770684624465665,4.310799125385514,4.151039905898646,4.0943445622221,2.772588722239781,2.302585092994046,4.400603020246817,4.605170185988092,4.0943445622221,0.0,5.78726541179471,5.484796933490655,4.016664512661356,0.6931471805599453,3.4932470435685565,0.0,5.779446378577191,5.78726541179471,5.484796933490655,1,0
235.0,7,3.4011973816621555,3.2088254890146994,2.327277705584417,3.481240089335692,3.332204510175204,2.583997552432231,3.2088254890146994,3.068052935133617,0.9162907318741551,0.6931471805599453,2.505525936990736,2.833213344056216,1.3862943611198906,0.6931471805599453,5.84035091743822,5.707110264748875,5.000150424789528,2.372535351106798,2.976856356069601,1.0986122886681098,5.825468992912801,5.832937638879745,5.707110264748875,1,0
236.0,5,4.119037174812473,4.204692619390966,3.481240089335692,4.135166556742356,4.330733340286331,3.7013019741124933,3.817712325956905,4.02535169073515,2.302585092994046,2.1972245773362196,4.069026754237811,4.07753744390572,3.367295829986474,0.0,5.825468992912801,5.602118820879701,4.391648167667076,2.3978952727983707,1.924476728452566,1.0986122886681098,5.817944146267096,5.810362246718757,5.602118820879701,1,0
237.0,7,3.599450384131239,3.2478276468179685,2.552857311696508,4.024514286638761,3.609227295166317,3.1741399310268092,3.349904087274605,3.1135153092103742,0.8973627219886362,0.5139457511022343,2.6578527972352965,2.767693949863053,1.9874461743092255,1.3862943611198906,5.847709643462844,5.707110264748875,3.943097648493521,0.9162907318741551,1.5515439340151977,1.0986122886681098,5.84035091743822,5.8766147054290405,5.707110264748875,1,0
238.0,7,4.54595082632812,4.702750514326955,4.051784947803305,4.629862798578463,4.96807567967746,4.485823428355525,4.1588830833596715,4.564348191467836,2.3513752571634776,2.1102132003465894,4.09016919081162,4.343805421853684,3.4657359027997265,0.6931471805599453,5.832937638879745,5.707110264748875,4.016664512661356,1.735519750905179,1.7546199222785983,0.0,5.817944146267096,5.817944146267096,5.707110264748875,1,0
239.0,7,3.9194950202668473,3.970291913552122,3.324172373760197,3.79759371467711,4.1777470042774745,3.7689371858284573,3.602436097588315,3.5336865647082343,2.063693184711697,1.7272209480904839,2.6741486494265287,3.871201010907891,2.772588722239781,0.0,5.847709643462844,5.707110264748875,4.553876891600541,1.791759469228055,2.7295798675798713,0.0,5.825468992912801,5.84035091743822,5.707110264748875,1,0
240.0,2,4.59417243177855,4.191546890178463,3.553560750915318,4.763241740558586,4.467343869080688,4.001063572218875,4.406338077067147,3.727949915595385,2.67630150278763,2.23470767059096,4.401752665899402,3.876395827784995,3.0651417249261588,0.0,5.795023781753144,5.484796933490655,5.059425458265688,3.2386784521643803,2.7880929087757464,0.0,5.763622475012218,5.755615623296219,5.484796933490655,0,0
241.0,6,4.09225905573108,4.240427067399849,3.392829131991639,4.327438444389479,4.483002552013883,3.875099651323548,3.9044947390073546,3.8299991699495552,2.0149030205422647,1.749199854809259,3.421816668864891,4.033133831177204,3.0474942081125804,1.0986122886681098,5.817944146267096,5.655991810819852,4.68213122712422,1.6094379124341003,0.0,0.0,5.825468992912801,5.847709643462844,5.707110264748875,1,0
242.0,3,4.197201947661808,4.31748811353631,3.597312260588446,4.505349850705881,4.330733340286331,3.624340932976365,3.8607297110405954,3.871201010907891,3.091042453358316,2.772588722239781,3.676300671907076,3.9512437185814275,3.091042453358316,0.0,5.795023781753144,5.5254529391317835,4.912654885736052,2.1972245773362196,3.1780538303479458,0.6931471805599453,5.78726541179471,5.763622475012218,5.5254529391317835,1,0
243.0,1,4.526532740471018,4.260035538788225,3.399111875171134,4.913573581253124,4.993404357167893,4.6076670661866785,4.140154098253395,3.9281423873080294,2.9639835752394106,2.7488721956224653,4.088074949208505,3.8327091987084208,2.3690748342628787,0.0,5.771565725958661,5.442417710521793,5.304547916298673,2.9988524008902346,3.20122088962948,0.0,5.731203070232193,5.722931293494962,5.442417710521793,0,0
244.0,9,3.8310162915832677,4.151777822547553,3.505932701926063,4.434993332827523,4.34957204211328,3.83321651249287,3.556909342056366,3.925371022947646,2.1473922035883435,2.083340182095493,2.7735648082128366,3.1002330447374287,1.9874461743092255,1.6094379124341003,5.832937638879745,5.771441123130016,4.552560235715794,1.927891643552635,1.0986122886681098,1.6094379124341003,5.847709643462844,5.89075984298635,5.942799375126701,1,0
245.0,2,4.901564199041894,4.882801922586371,3.6176519448255684,5.256192440247365,4.96807567967746,3.8607297110405954,4.617592705986649,4.751432692966343,2.70805020110221,2.302585092994046,4.590056548178043,4.787491742782046,3.4094961844768505,0.0,5.763622475012218,5.5254529391317835,4.146600934368019,0.9769153536905899,2.1102132003465894,0.0,5.763622475012218,5.779446378577191,5.484796933490655,1,0
246.0,3,4.890349128221754,4.923623917106626,3.993602992420569,4.9362708788073935,4.954064942607862,4.069026754237811,4.7770204429147505,4.646791860678911,2.8903717578961645,2.4423470353692043,4.822295664976738,4.781222129768451,3.7669972333778885,0.6931471805599453,5.78726541179471,5.5254529391317835,4.162781723775329,1.7047480922384253,2.3749057545736716,0.6931471805599453,5.771565725958661,5.78726541179471,5.5254529391317835,1,0
247.0,8,4.375757021660286,4.624972813284271,3.4657359027997265,4.61512051684126,4.709530201312334,3.676300671907076,4.02535169073515,4.42484663185681,2.6026896854443837,1.9459101490553132,4.2626798770413155,4.579852378003801,3.3141860046725258,0.6931471805599453,5.825468992912801,5.771441123130016,2.772588722239781,0.9162907318741551,2.1400661634962708,0.0,5.810362246718757,5.8027224225111045,5.771441123130016,1,0
248.0,5,4.22683374526818,4.154969184038536,3.1273086313427103,4.477691865076646,4.305884594070239,3.463169134905145,3.817712325956905,3.939151672816399,2.5430772826428685,1.7685519275945691,4.007333185232471,3.9022162314262,2.818631440037318,0.0,5.8027224225111045,5.602118820879701,4.250279363842861,2.0794415416798357,2.2380465718564744,0.6931471805599453,5.8027224225111045,5.817944146267096,5.602118820879701,1,0
249.0,5,3.548179572010801,3.1780538303479458,2.0794415416798357,3.8738017926079484,3.58351893845611,2.970414465569701,3.3096301881366648,2.8622008809294686,1.0986122886681098,0.8649974374866045,3.380143972464323,3.0081547935525483,1.749199854809259,1.0986122886681098,5.810362246718757,5.602118820879701,5.3507467341100075,3.271231055202129,3.076736057707078,0.0,5.795023781753144,5.8027224225111045,5.655991810819852,1,0
250.0,5,3.7448632689658434,3.635064479804498,2.996927847570466,3.7979330929892736,3.710506683457994,3.1208020642096304,3.4619751779428616,3.1984538653534096,2.036032381716784,1.8402085534903165,3.5765502691400166,3.4741083486671682,2.746557017825397,1.3862943611198906,5.795023781753144,5.602118820879701,4.984462419792233,2.716349003916905,3.1986731175506815,0.6931471805599453,5.810362246718757,5.8027224225111045,5.602118820879701,1,0
251.0,3,4.855928904335275,4.400603020246817,3.2771447329921766,4.945207488773801,4.548599834499697,3.624340932976365,4.574710978503383,4.102643365036796,2.5649493574615367,1.5040773967762742,4.749270529961848,4.350277936359301,3.1354942159291497,0.0,5.795023781753144,5.564520407322694,4.543294782270004,3.068052935133617,1.8718021769015913,0.0,5.810362246718757,5.779446378577191,5.5254529391317835,1,0
252.0,2,4.526870749600483,4.554863247097244,3.2990146817654065,4.871672511474526,4.642511128671691,3.5615786112400496,4.221229567508198,4.392421637685334,2.200690785312706,1.8021222562636017,4.212127597878484,4.500156832284802,3.1757725844506948,0.6931471805599453,5.763622475012218,5.5254529391317835,5.2546729672671875,3.3393326913618564,2.4712551852901536,1.0986122886681098,5.74754414409507,5.771565725958661,5.484796933490655,1,0
253.0,7,4.600157644164547,3.97102867038203,3.417726683613366,4.62321279978052,4.330733340286331,3.58351893845611,4.017508513274123,3.7669972333778885,3.044522437723423,2.4849066497880004,3.4420193761824107,3.449987545831587,2.3978952727983707,0.0,5.825468992912801,5.655991810819852,4.157906043711845,1.735519750905179,1.346448452572691,0.0,5.817944146267096,5.832937638879745,5.707110264748875,1,0
254.0,7,4.844187086458591,4.454347296253507,3.6635616461296463,5.2390980068880655,4.740574822994295,4.151039905898646,4.68213122712422,4.135166556742356,2.6026896854443837,2.5257286443082556,4.61015772749913,4.22683374526818,3.1135153092103742,0.0,5.832937638879745,5.707110264748875,4.406719247264253,2.3978952727983707,2.0794415416798357,0.6931471805599453,5.847709643462844,5.847709643462844,5.771441123130016,1,0
255.0,6,4.448516375942715,4.30406509320417,3.4001551720837115,4.553876891600541,4.648588806355613,4.297285406218791,4.222490384914031,4.149562437026089,1.9896650898463317,2.0794415416798357,4.388257184424518,4.067489783104281,3.0354599197334724,0.0,5.817944146267096,5.655991810819852,4.609327183090599,2.5070792581258403,2.705797503015411,0.6931471805599453,5.8027224225111045,5.817944146267096,5.655991810819852,1,0
256.0,6,3.9643782357620743,3.9536446801189653,3.3843902633457743,4.034240638152395,4.143134726391533,3.484517231174132,3.844814255734696,3.5336865647082343,2.5257286443082556,2.073073653397133,3.6282914527207155,3.449987545831587,2.347671419847241,0.0,5.810362246718757,5.655991810819852,4.364292179734113,1.5382104031457327,1.4017985476558559,1.3862943611198906,5.817944146267096,5.810362246718757,5.655991810819852,1,0
257.0,5,4.66418505732175,4.569239367743026,3.9192817530605115,4.770854266855242,4.636315827563004,4.039429723390349,4.276950909153938,4.131440875081595,2.83562312232453,2.5901328791798295,4.4878789727547295,4.434014573009201,3.738634089697918,1.6094379124341003,5.817944146267096,5.602118820879701,4.608816702757105,2.9946675969869827,2.413348666212219,2.0794415416798357,5.810362246718757,5.84035091743822,5.564520407322694,1,0
258.0,3,4.467612842947016,4.300998741343452,3.041541809585285,4.849952912405782,4.7957259773965575,4.1422662938575785,4.350277936359301,4.074221571114915,2.276465681760419,1.8350783439468974,3.975291188778231,4.223978395261274,2.823515738618231,1.0986122886681098,5.779446378577191,5.5254529391317835,4.49003987873446,2.752864216892003,1.8225311278948086,1.0986122886681098,5.771565725958661,5.78726541179471,5.564520407322694,0,0
259.0,5,4.61512051684126,4.290459441148391,3.4380113547848716,4.770854266855242,4.6913478822291435,4.3208159036289855,4.4942386252808095,4.0492000881911645,2.5649493574615367,2.2512917986064953,4.3672698494280375,4.080990822598104,3.1354942159291497,0.0,5.825468992912801,5.602118820879701,4.639571612705423,1.729994874973209,1.5040773967762742,0.0,5.779446378577191,5.810362246718757,5.602118820879701,1,0
260.0,3,5.291556280831831,5.002030672290366,4.0173678959639005,5.4420794498549006,5.115956746791134,4.2868678106022,5.200588248119226,4.863590385153063,2.805016206240505,2.558316833901407,5.1311460875178785,4.946513353199308,3.889905200174527,0.6931471805599453,5.78726541179471,5.5254529391317835,5.4680601411351315,3.6888794541139363,3.4011973816621555,0.0,5.78726541179471,5.78726541179471,5.5254529391317835,1,0
261.0,5,4.2626798770413155,3.926911617921897,3.399111875171134,4.330733340286331,4.289817111611265,3.58351893845611,3.9361056759441033,3.5336865647082343,2.1139939231864955,1.749199854809259,2.7735648082128366,3.828641396489095,3.0081547935525483,0.0,5.795023781753144,5.602118820879701,4.016664512661356,1.8468541230350288,2.0149030205422647,0.0,5.8027224225111045,5.817944146267096,5.602118820879701,1,0
262.0,1,4.526532740471018,4.260035538788225,3.399111875171134,4.913573581253124,4.993404357167893,4.6076670661866785,4.140154098253395,3.9281423873080294,2.9639835752394106,2.7488721956224653,4.088074949208505,3.8327091987084208,2.3690748342628787,0.0,5.771565725958661,5.442417710521793,5.304547916298673,2.9988524008902346,3.20122088962948,0.0,5.731203070232193,5.722931293494962,5.442417710521793,0,0
263.0,6,4.057205015272644,4.023117052933733,3.073850052817943,4.22226126359329,4.717382176595019,4.2749284991175145,3.6794602321974446,3.657130755799356,2.1972245773362196,1.5314763709643886,3.7884419436567915,3.8969093676180977,2.7448641742249262,0.0,5.817944146267096,5.655991810819852,4.789589150849813,2.4606899985558823,3.05428673948736,1.0986122886681098,5.779446378577191,5.817944146267096,5.655991810819852,1,0
264.0,4,4.330733340286331,3.912023005428146,3.1986731175506815,4.812184355372417,4.77912349311153,4.505349850705881,4.151039905898646,3.349904087274605,2.8622008809294686,2.3513752571634776,3.7256934272366524,3.5115454388310208,2.5649493574615367,0.0,5.817944146267096,5.564520407322694,4.919980925828125,2.3513752571634776,3.2188758248682006,0.0,5.779446378577191,5.8027224225111045,5.564520407322694,1,0
265.0,3,2.740840023925201,3.6375861597263857,3.2771447329921766,4.686750172980514,4.709530201312334,4.505349850705881,2.6026896854443837,3.1780538303479458,2.302585092994046,1.9459101490553132,1.252762968495368,2.9444389791664403,2.1972245773362196,0.0,5.78726541179471,5.5254529391317835,5.437263759061491,1.9095425048844386,2.772588722239781,0.0,5.763622475012218,5.755615623296219,5.484796933490655,1,0
266.0,7,4.135166556742356,3.3843902633457743,2.6741486494265287,4.980176086611547,4.1067670822206574,3.8918202981106265,3.9415818076696905,2.833213344056216,1.3217558399823195,1.252762968495368,2.760800766487739,3.1002330447374287,2.58006515521156,0.0,5.847709643462844,5.655991810819852,4.850075229083814,2.6026896854443837,1.5040773967762742,0.0,5.825468992912801,5.832937638879745,5.707110264748875,1,0
267.0,7,4.483002552013883,3.7727609380946383,3.1570004211501135,4.6491870714048655,3.912023005428146,3.3843902633457743,4.31748811353631,3.349904087274605,2.3978952727983707,2.1972245773362196,3.597312260588446,3.449987545831587,2.70805020110221,0.6931471805599453,5.832937638879745,5.707110264748875,3.527262658159538,2.1283987665367112,2.017173238313385,1.9459101490553132,5.825468992912801,5.832937638879745,5.707110264748875,1,0
268.0,7,3.4011973816621555,3.2088254890146994,2.327277705584417,3.481240089335692,3.332204510175204,2.583997552432231,3.2088254890146994,3.068052935133617,0.9162907318741551,0.6931471805599453,2.505525936990736,2.833213344056216,1.3862943611198906,0.6931471805599453,5.84035091743822,5.707110264748875,5.000150424789528,2.372535351106798,2.976856356069601,1.0986122886681098,5.825468992912801,5.832937638879745,5.707110264748875,1,0
269.0,5,4.2626798770413155,3.926911617921897,3.399111875171134,4.330733340286331,4.289817111611265,3.58351893845611,3.9361056759441033,3.5336865647082343,2.1139939231864955,1.749199854809259,2.7735648082128366,3.828641396489095,3.0081547935525483,0.0,5.795023781753144,5.602118820879701,4.016664512661356,1.8468541230350288,2.0149030205422647,0.0,5.8027224225111045,5.817944146267096,5.602118820879701,1,0
